source_id,model,task,original_score,reasoning_score,category,fact_scores,primitive,application_eligible,manual_application_failure,question
medmcqa-a10ca0f6-3585-4c86-a326-e4bc1aa70124,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which bacterium characteristically appears as lanceolate diplococci?

Answer the question in natural language."
medmcqa-ada2c468-c127-4aa6-b0d4-854b4f7dfaf7,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which parasite can cause chronic dysentery, abdominal pain, and rectal prolapse in children?

Answer the question in natural language."
medmcqa-ada2c468-c127-4aa6-b0d4-854b4f7dfaf7,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which parasite can cause chronic dysentery, abdominal pain, and rectal prolapse in children?

Answer the question in natural language."
medmcqa-98cb3ec2-d0e3-47c4-b2ed-bfb1b5cdf71d,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is the most common cause of cutaneous larva migrans?

Answer the question in natural language."
medmcqa-98cb3ec2-d0e3-47c4-b2ed-bfb1b5cdf71d,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is the most common cause of cutaneous larva migrans?

Answer the question in natural language."
medmcqa-bf33a2cb-68b4-4b03-adbc-6706d8a001d3,reference,knowledge,0,0,some_facts_consistently_wrong,"[[0, 2], [0, 0]]",False,True,,"Medical knowledge question: Which association is incorrect: the Dick test with scarlet fever, the Neil–Mooser reaction with Chlamydia, Koch's phenomenon with tuberculosis in guinea pigs, or the Montenegro test with leishmaniasis?

Answer the question in natural language."
medmcqa-bf33a2cb-68b4-4b03-adbc-6706d8a001d3,rl,knowledge,0,0,some_facts_consistently_wrong,"[[0, 2], [0, 0]]",False,True,,"Medical knowledge question: Which association is incorrect: the Dick test with scarlet fever, the Neil–Mooser reaction with Chlamydia, Koch's phenomenon with tuberculosis in guinea pigs, or the Montenegro test with leishmaniasis?

Answer the question in natural language."
medmcqa-eaee85a6-e45f-4481-b950-316d0ab248ce,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the major virulence factor of group A beta-hemolytic streptococci?

Answer the question in natural language."
medmcqa-eaee85a6-e45f-4481-b950-316d0ab248ce,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the major virulence factor of group A beta-hemolytic streptococci?

Answer the question in natural language."
medmcqa-a2d9d507-8a60-4f06-a0ef-53cf8e102dee,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the most common causative organism of lobar pneumonia?

Answer the question in natural language."
medmcqa-a2d9d507-8a60-4f06-a0ef-53cf8e102dee,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the most common causative organism of lobar pneumonia?

Answer the question in natural language."
medmcqa-74c87282-f5d9-4f38-9063-6959da723ebd,reference,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2], [0, 1]]",False,True,,"Medical knowledge question: Which of the following findings definitively establishes ascariasis: passage of an adult worm during a bowel movement, larvae visible on a chest radiograph, motile larvae in stool, or peripheral eosinophilia?

Answer the question in natural language."
medmcqa-74c87282-f5d9-4f38-9063-6959da723ebd,rl,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2], [0, 1]]",False,True,,"Medical knowledge question: Which of the following findings definitively establishes ascariasis: passage of an adult worm during a bowel movement, larvae visible on a chest radiograph, motile larvae in stool, or peripheral eosinophilia?

Answer the question in natural language."
medmcqa-3dbdf7f1-ea42-43c5-939a-733ac95370a7,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which of the following parasitic infections is associated with autoinfection: Ascaris lumbricoides infection, strongyloidiasis, giardiasis, or gnathostomiasis?

Answer the question in natural language."
medmcqa-3dbdf7f1-ea42-43c5-939a-733ac95370a7,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which of the following parasitic infections is associated with autoinfection: Ascaris lumbricoides infection, strongyloidiasis, giardiasis, or gnathostomiasis?

Answer the question in natural language."
medmcqa-f3c731fb-007e-4b95-b875-b4dd46a180e8,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Dark-field microscopy of a suitable genital lesion can demonstrate which organism causing syphilis?

Answer the question in natural language."
medmcqa-f3c731fb-007e-4b95-b875-b4dd46a180e8,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Dark-field microscopy of a suitable genital lesion can demonstrate which organism causing syphilis?

Answer the question in natural language."
medmcqa-9648430a-64fb-491c-86f9-cc4d99e71153,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Albert stain is primarily used to demonstrate metachromatic granules in which bacterium?

Answer the question in natural language."
medmcqa-9648430a-64fb-491c-86f9-cc4d99e71153,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Albert stain is primarily used to demonstrate metachromatic granules in which bacterium?

Answer the question in natural language."
medmcqa-e4ed0ddb-6e23-4a81-b705-7f5415327cff,reference,knowledge,2,1,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Deficiency of terminal complement components C5-C9 especially predisposes to recurrent infection by which bacterial genus?

Answer the question in natural language."
medmcqa-e4ed0ddb-6e23-4a81-b705-7f5415327cff,rl,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Deficiency of terminal complement components C5-C9 especially predisposes to recurrent infection by which bacterial genus?

Answer the question in natural language."
medmcqa-08a1b150-6216-45c0-b674-cd4082a16e96,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 2], [2, 1]]",False,True,,"Medical knowledge question: Which serves as the intermediate host of the malaria parasite: Culex mosquito, female Anopheles mosquito, human, or trombiculid mite?

Answer the question in natural language."
medmcqa-08a1b150-6216-45c0-b674-cd4082a16e96,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 2], [2, 1]]",False,True,,"Medical knowledge question: Which serves as the intermediate host of the malaria parasite: Culex mosquito, female Anopheles mosquito, human, or trombiculid mite?

Answer the question in natural language."
medmcqa-a41d3857-9174-4bc5-893c-81f1645400d2,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of the following fungi classically causes a subcutaneous mycosis: Cryptococcus neoformans, Histoplasma capsulatum, Sporothrix schenckii, or Talaromyces marneffei?

Answer the question in natural language."
medmcqa-a41d3857-9174-4bc5-893c-81f1645400d2,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of the following fungi classically causes a subcutaneous mycosis: Cryptococcus neoformans, Histoplasma capsulatum, Sporothrix schenckii, or Talaromyces marneffei?

Answer the question in natural language."
medmcqa-c41b0b44-15b9-4f7d-b67e-71d9f823bbcf,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which bacterium is microaerophilic?

Answer the question in natural language."
medmcqa-c41b0b44-15b9-4f7d-b67e-71d9f823bbcf,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which bacterium is microaerophilic?

Answer the question in natural language."
medmcqa-f2b29c2c-323b-43c9-b2ff-0fe712659db6,reference,knowledge,0,0,partial_or_wording_sensitive,"[[1, 1], [1, 1]]",False,True,,"Medical knowledge question: Which condition does not cause pulsus paradoxus: severe aortic regurgitation, cardiac tamponade, constrictive pericarditis, or acute severe bronchial asthma?

Answer the question in natural language."
medmcqa-f2b29c2c-323b-43c9-b2ff-0fe712659db6,rl,knowledge,0,0,partial_or_wording_sensitive,"[[1, 1], [1, 1]]",False,True,,"Medical knowledge question: Which condition does not cause pulsus paradoxus: severe aortic regurgitation, cardiac tamponade, constrictive pericarditis, or acute severe bronchial asthma?

Answer the question in natural language."
medmcqa-a77a0253-5fa3-4b7a-98a8-4993feb88aec,reference,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which is an example of a type I hypersensitivity reaction: the Casoni test, the Arthus reaction, Graves disease, or pernicious anemia?

Answer the question in natural language."
medmcqa-a77a0253-5fa3-4b7a-98a8-4993feb88aec,rl,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which is an example of a type I hypersensitivity reaction: the Casoni test, the Arthus reaction, Graves disease, or pernicious anemia?

Answer the question in natural language."
medmcqa-7f85b600-8c40-4909-b2bb-ac11ad8a0ea2,reference,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: In which condition is a “starry-sky” histologic appearance classically seen: Burkitt lymphoma, mantle cell lymphoma, extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue, or chronic myeloid leukemia?

Answer the question in natural language."
medmcqa-7f85b600-8c40-4909-b2bb-ac11ad8a0ea2,rl,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: In which condition is a “starry-sky” histologic appearance classically seen: Burkitt lymphoma, mantle cell lymphoma, extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue, or chronic myeloid leukemia?

Answer the question in natural language."
medmcqa-62466e0b-be2f-4308-a951-c996b842c48f,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: What type of necrosis typically follows ischemic injury in the brain?

Answer the question in natural language."
medmcqa-62466e0b-be2f-4308-a951-c996b842c48f,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: What type of necrosis typically follows ischemic injury in the brain?

Answer the question in natural language."
medmcqa-331c3443-6895-4856-8ed3-20d9c2ad62d6,reference,knowledge,1,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: On which chromosome is the WT1 gene associated with Wilms tumor located?

Answer the question in natural language."
medmcqa-331c3443-6895-4856-8ed3-20d9c2ad62d6,rl,knowledge,1,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: On which chromosome is the WT1 gene associated with Wilms tumor located?

Answer the question in natural language."
medmcqa-64a6d923-b2cc-4a62-943a-4b1b9b402a98,reference,knowledge,0,0,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: Councilman bodies are formed through which cellular process?

Answer the question in natural language."
medmcqa-64a6d923-b2cc-4a62-943a-4b1b9b402a98,rl,knowledge,0,0,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: Councilman bodies are formed through which cellular process?

Answer the question in natural language."
medmcqa-ae30ac4b-f517-42a9-9685-8dec94394f57,reference,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: In which condition are Schaumann bodies classically seen: sarcoidosis, chronic bronchitis, asthma, or syphilis?

Answer the question in natural language."
medmcqa-ae30ac4b-f517-42a9-9685-8dec94394f57,rl,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: In which condition are Schaumann bodies classically seen: sarcoidosis, chronic bronchitis, asthma, or syphilis?

Answer the question in natural language."
medmcqa-c1441c6d-c71c-48d3-9282-f123d5dbe568,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which B-cell surface receptor is used by Epstein–Barr virus for attachment?

Answer the question in natural language."
medmcqa-c1441c6d-c71c-48d3-9282-f123d5dbe568,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which B-cell surface receptor is used by Epstein–Barr virus for attachment?

Answer the question in natural language."
medmcqa-43ee0aa5-d5bf-47b5-993b-fd88ac255b7f,reference,knowledge,1,2,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: Hereditary retinoblastoma is associated with loss of which chromosomal region?

Answer the question in natural language."
medmcqa-43ee0aa5-d5bf-47b5-993b-fd88ac255b7f,rl,knowledge,1,2,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: Hereditary retinoblastoma is associated with loss of which chromosomal region?

Answer the question in natural language."
medmcqa-1df187b5-93ee-47c2-b0df-d0b283ef3203,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which special stain is used to demonstrate fungal hyphae in tissue: Masson's trichrome, Grocott–Gomori methenamine silver, Congo red, or Alizarin red?

Answer the question in natural language."
medmcqa-1df187b5-93ee-47c2-b0df-d0b283ef3203,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which special stain is used to demonstrate fungal hyphae in tissue: Masson's trichrome, Grocott–Gomori methenamine silver, Congo red, or Alizarin red?

Answer the question in natural language."
medmcqa-9c01d5d9-32c0-47d5-930c-4a66cab39afc,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Neointimal hyperplasia can cause vascular graft failure through proliferation of which cells?

Answer the question in natural language."
medmcqa-9c01d5d9-32c0-47d5-930c-4a66cab39afc,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Neointimal hyperplasia can cause vascular graft failure through proliferation of which cells?

Answer the question in natural language."
medmcqa-5c7ee598-f85d-42c2-b848-eaab77d72301,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: The APC tumor suppressor exerts its effect through regulation of which protein?

Answer the question in natural language."
medmcqa-5c7ee598-f85d-42c2-b848-eaab77d72301,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: The APC tumor suppressor exerts its effect through regulation of which protein?

Answer the question in natural language."
medmcqa-c5e30232-3f06-49ed-80f7-798c51d5f6d7,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which thyroid tumor is associated with multiple endocrine neoplasia type 2: follicular carcinoma, papillary carcinoma, anaplastic carcinoma, or medullary thyroid carcinoma?

Answer the question in natural language."
medmcqa-c5e30232-3f06-49ed-80f7-798c51d5f6d7,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which thyroid tumor is associated with multiple endocrine neoplasia type 2: follicular carcinoma, papillary carcinoma, anaplastic carcinoma, or medullary thyroid carcinoma?

Answer the question in natural language."
medmcqa-a67919e5-cb97-436b-a526-fcf5dd3d0588,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which gene family is the most commonly mutated oncogene family in human cancers?

Answer the question in natural language."
medmcqa-a67919e5-cb97-436b-a526-fcf5dd3d0588,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which gene family is the most commonly mutated oncogene family in human cancers?

Answer the question in natural language."
medmcqa-cef8f241-26ea-4929-ad19-092777c422a5,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: What is the classical mechanism of ring-chromosome formation?

Answer the question in natural language."
medmcqa-cef8f241-26ea-4929-ad19-092777c422a5,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: What is the classical mechanism of ring-chromosome formation?

Answer the question in natural language."
medmcqa-26d4e931-6e83-4c0e-9a7e-9d5cf097f44c,reference,knowledge,2,2,partial_or_wording_sensitive,"[[1, 1]]",True,False,,"Medical knowledge question: What abnormalities can conventional karyotyping detect?

Answer the question in natural language."
medmcqa-26d4e931-6e83-4c0e-9a7e-9d5cf097f44c,rl,knowledge,2,2,partial_or_wording_sensitive,"[[1, 1]]",True,False,,"Medical knowledge question: What abnormalities can conventional karyotyping detect?

Answer the question in natural language."
medmcqa-fe9ff7b5-27de-40d1-8508-63415026438d,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How is the human Y chromosome classified by centromere position: telocentric, metacentric, submetacentric, or acrocentric?

Answer the question in natural language."
medmcqa-fe9ff7b5-27de-40d1-8508-63415026438d,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How is the human Y chromosome classified by centromere position: telocentric, metacentric, submetacentric, or acrocentric?

Answer the question in natural language."
medmcqa-29f72674-1f3c-45b3-8372-4ba28498a4dc,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Approximately what is the half-life of p53 protein in normal, unstressed cells?

Answer the question in natural language."
medmcqa-29f72674-1f3c-45b3-8372-4ba28498a4dc,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Approximately what is the half-life of p53 protein in normal, unstressed cells?

Answer the question in natural language."
medmcqa-177dc45c-5cbd-4138-a2d8-d6c7eef6b0bb,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which site is most commonly affected by extramammary Paget disease?

Answer the question in natural language."
medmcqa-177dc45c-5cbd-4138-a2d8-d6c7eef6b0bb,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which site is most commonly affected by extramammary Paget disease?

Answer the question in natural language."
medmcqa-26af24cc-7aea-4c8b-a672-cf8f08e54dba,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: In which of these conditions is the platelet count usually normal: disseminated intravascular coagulation, shaken baby syndrome, microangiopathic hemolytic anemia, or splenomegaly?

Answer the question in natural language."
medmcqa-26af24cc-7aea-4c8b-a672-cf8f08e54dba,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: In which of these conditions is the platelet count usually normal: disseminated intravascular coagulation, shaken baby syndrome, microangiopathic hemolytic anemia, or splenomegaly?

Answer the question in natural language."
medmcqa-8307f545-8e49-4a67-88e7-e36384230195,reference,knowledge,2,2,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: Which range is the best approximation of the normal packed cell volume in a healthy adult? The candidate ranges are 30–35%, 40–45%, 50–55%, and 60–65%.

Answer the question in natural language."
medmcqa-8307f545-8e49-4a67-88e7-e36384230195,rl,knowledge,2,2,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: Which range is the best approximation of the normal packed cell volume in a healthy adult? The candidate ranges are 30–35%, 40–45%, 50–55%, and 60–65%.

Answer the question in natural language."
medmcqa-9ea71b9c-bae6-487c-aaf0-e1f48291dd51,reference,knowledge,2,1,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which antibody is characteristically associated with drug-induced systemic lupus erythematosus: antihistone antibody, antinuclear antibody generally, anti-Smith antibody, or anticentromere antibody?

Answer the question in natural language."
medmcqa-9ea71b9c-bae6-487c-aaf0-e1f48291dd51,rl,knowledge,2,1,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which antibody is characteristically associated with drug-induced systemic lupus erythematosus: antihistone antibody, antinuclear antibody generally, anti-Smith antibody, or anticentromere antibody?

Answer the question in natural language."
medmcqa-6a3aa55b-0ba5-4a4b-aa31-d176638908d8,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which syndrome is classically associated with hereditary nephritis?

Answer the question in natural language."
medmcqa-6a3aa55b-0ba5-4a4b-aa31-d176638908d8,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: Which syndrome is classically associated with hereditary nephritis?

Answer the question in natural language."
medmcqa-d5195dc0-6aa5-4075-8ba5-078ed48b7780,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: In which disease are stellate granulomas classically found?

Answer the question in natural language."
medmcqa-d5195dc0-6aa5-4075-8ba5-078ed48b7780,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: In which disease are stellate granulomas classically found?

Answer the question in natural language."
medmcqa-c5cd172a-604a-4c47-9af1-3b14176d4f70,reference,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which type of hypersensitivity reaction is mediated by immune-complex deposition?

Answer the question in natural language."
medmcqa-c5cd172a-604a-4c47-9af1-3b14176d4f70,rl,knowledge,2,2,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which type of hypersensitivity reaction is mediated by immune-complex deposition?

Answer the question in natural language."
medmcqa-406e2379-51f0-4717-b474-817e78a26283,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which of these is an exogenous pyrogen: tumor necrosis factor alpha, lipopolysaccharide, a neurotrophic factor, or interleukin-6?

Answer the question in natural language."
medmcqa-406e2379-51f0-4717-b474-817e78a26283,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which of these is an exogenous pyrogen: tumor necrosis factor alpha, lipopolysaccharide, a neurotrophic factor, or interleukin-6?

Answer the question in natural language."
medmcqa-99491e4b-6fff-4152-bbaf-267de5d35242,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which autoimmune enteropathy is triggered by gluten in genetically susceptible people?

Answer the question in natural language."
medmcqa-99491e4b-6fff-4152-bbaf-267de5d35242,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which autoimmune enteropathy is triggered by gluten in genetically susceptible people?

Answer the question in natural language."
medmcqa-adfa66cf-642c-4153-8373-5d234155858d,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which drug inhibits mast-cell degranulation and thereby prevents the release of mediators such as histamine and leukotrienes?

Answer the question in natural language."
medmcqa-adfa66cf-642c-4153-8373-5d234155858d,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which drug inhibits mast-cell degranulation and thereby prevents the release of mediators such as histamine and leukotrienes?

Answer the question in natural language."
medmcqa-5ba76930-7c3b-40fe-94e6-809b1ab5d178,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which anticonvulsant is commonly associated with weight loss during prolonged use?

Answer the question in natural language."
medmcqa-5ba76930-7c3b-40fe-94e6-809b1ab5d178,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which anticonvulsant is commonly associated with weight loss during prolonged use?

Answer the question in natural language."
medmcqa-ec1dc2c3-d437-4172-9e02-65a83e03a4ab,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which drugs constitute class II in the Vaughan Williams classification of antiarrhythmic agents?

Answer the question in natural language."
medmcqa-ec1dc2c3-d437-4172-9e02-65a83e03a4ab,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which drugs constitute class II in the Vaughan Williams classification of antiarrhythmic agents?

Answer the question in natural language."
medmcqa-dcb9bf88-2fd0-49ee-bc80-9c4e5ab56484,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which osteoporosis drug has an anabolic effect by stimulating osteoblast activity: teriparatide, raloxifene, risedronate, or denosumab?

Answer the question in natural language."
medmcqa-dcb9bf88-2fd0-49ee-bc80-9c4e5ab56484,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which osteoporosis drug has an anabolic effect by stimulating osteoblast activity: teriparatide, raloxifene, risedronate, or denosumab?

Answer the question in natural language."
medmcqa-1ee2c496-a119-49a7-8e9e-3e63ba0a861e,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: What is the principal beneficial hemodynamic action of epinephrine during cardiopulmonary resuscitation?

Answer the question in natural language."
medmcqa-1ee2c496-a119-49a7-8e9e-3e63ba0a861e,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: What is the principal beneficial hemodynamic action of epinephrine during cardiopulmonary resuscitation?

Answer the question in natural language."
medmcqa-69c9bf99-0ec8-4dea-9f42-56bc83365ef5,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical knowledge question: Which is not a standard antispasticity drug: diazepam, baclofen, tizanidine, or amitriptyline?

Answer the question in natural language."
medmcqa-69c9bf99-0ec8-4dea-9f42-56bc83365ef5,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical knowledge question: Which is not a standard antispasticity drug: diazepam, baclofen, tizanidine, or amitriptyline?

Answer the question in natural language."
medmcqa-3c0afc14-51d9-4b53-abd4-4ebc84af13ea,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Potassium supplementation is often necessary in a patient taking which drug: spironolactone, triamterene, furosemide, or amiloride?

Answer the question in natural language."
medmcqa-3c0afc14-51d9-4b53-abd4-4ebc84af13ea,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Potassium supplementation is often necessary in a patient taking which drug: spironolactone, triamterene, furosemide, or amiloride?

Answer the question in natural language."
medmcqa-15ceb056-e921-4eb0-a8c4-b93b4b36ee65,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of these antibiotics has activity against Pseudomonas aeruginosa: ceftriaxone, piperacillin–tazobactam, ampicillin, or cephalexin?

Answer the question in natural language."
medmcqa-15ceb056-e921-4eb0-a8c4-b93b4b36ee65,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of these antibiotics has activity against Pseudomonas aeruginosa: ceftriaxone, piperacillin–tazobactam, ampicillin, or cephalexin?

Answer the question in natural language."
medmcqa-abacbc75-a2c7-4383-813a-34a426a70e28,reference,knowledge,0,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which antifungal drug can also be used to reduce cortisol synthesis in Cushing syndrome?

Answer the question in natural language."
medmcqa-abacbc75-a2c7-4383-813a-34a426a70e28,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which antifungal drug can also be used to reduce cortisol synthesis in Cushing syndrome?

Answer the question in natural language."
medmcqa-c68b148d-0eed-496a-beed-3d8af1df4d61,reference,knowledge,1,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does enfuvirtide inhibit HIV entry?

Answer the question in natural language."
medmcqa-c68b148d-0eed-496a-beed-3d8af1df4d61,rl,knowledge,1,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does enfuvirtide inhibit HIV entry?

Answer the question in natural language."
medmcqa-8dc2fc25-45bd-4eeb-8611-9c42c8d4a861,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 1], [2, 2]]",False,True,,"Medical knowledge question: Twelve hours after an intravenous bolus dose, a drug's plasma concentration is 3 mg/L. If its apparent volume of distribution is 10 L and its elimination half-life is 6 hours, what dose was administered?

Answer the question in natural language."
